generation	fitness	corner	c	a1	a2	b1	b2	b3	x	o1	o2	wp	ww	we
1003	62.5	[44, 46, 42, 68, 50]	[-18, -11, -15, -24, -32]	[-12, -1, -1, -8, -10]	[-1, 1, -3, 0, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, 0]	[-5, -2, 1, 3, 12]	[-25, -37, -31, -27, -25]	[-9, -10, -5, -7, -9]	[-7, -7, -6, -3, -11]	[4, 4, 4, 9, 10]	[9996, 10003, 9996, 9989, 9998]	[93, 84, 112, 97, 90]
1004	60.4	[44, 46, 42, 68, 50]	[-18, -11, -15, -24, -32]	[-12, -1, -1, -8, -10]	[-1, 1, -3, 0, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, 0]	[-5, -2, 1, 3, 12]	[-25, -37, -31, -27, -25]	[-9, -10, -5, -7, -9]	[-7, -7, -6, -3, -11]	[4, 4, 4, 9, 10]	[9996, 10003, 9996, 9989, 9998]	[93, 84, 112, 97, 90]
1005	58.1	[44, 46, 42, 68, 50]	[-18, -11, -14, -22, -32]	[-8, -2, -1, -8, -13]	[-1, 1, -3, 0, -9]	[-4, -1, -1, 0, 2]	[-5, -4, -2, 0, -1]	[10, -3, 1, 3, 13]	[-25, -37, -31, -31, -27]	[-10, -11, -5, -4, -2]	[-9, -6, -4, -3, -15]	[4, 4, 4, 11, 7]	[9999, 9997, 9997, 9989, 9998]	[93, 86, 102, 97, 93]
1006	58.8	[44, 46, 42, 65, 50]	[-18, -8, -19, -14, -33]	[-7, 0, -1, -5, -13]	[-1, 0, -3, 1, -12]	[-4, -5, -2, -3, 5]	[-5, -4, -2, -4, 0]	[0, -4, 3, 2, 15]	[-25, -37, -31, -29, -22]	[-10, -10, -5, -7, -4]	[-9, -7, -6, -6, -18]	[4, 4, 4, 8, 7]	[9999, 10006, 9996, 9989, 9998]	[93, 86, 102, 97, 93]
1007	60.6	[44, 46, 36, 68, 50]	[-18, -11, -18, -24, -32]	[-12, -1, -1, -8, -10]	[-1, 1, -3, 0, -9]	[-4, -2, -1, 0, 2]	[-5, -4, -2, -4, 0]	[-5, -2, 0, 3, 13]	[-25, -37, -34, -29, -25]	[-9, -9, -5, -7, -9]	[-7, -5, -6, -3, -12]	[4, 4, 4, 14, 10]	[9999, 10003, 9996, 9989, 9998]	[83, 84, 102, 97, 90]
1008	59.7	[44, 46, 42, 65, 50]	[-16, -8, -19, -25, -36]	[-7, -1, -1, -7, -10]	[-1, -1, -3, 1, -11]	[-4, -1, -2, 0, 2]	[-6, -4, -1, -2, -1]	[-14, -3, 2, 4, 12]	[-22, -37, -28, -32, -25]	[-13, -7, -5, -8, -8]	[-7, -5, -6, -1, -11]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1009	59.0	[44, 46, 39, 68, 50]	[-18, -11, -18, -24, -32]	[-12, -1, -1, -8, -10]	[-1, 1, -3, 0, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, 0]	[-5, -2, 1, 3, 12]	[-25, -37, -31, -27, -25]	[-9, -10, -5, -7, -9]	[-7, -7, -6, -3, -11]	[4, 4, 4, 9, 10]	[9996, 10003, 9996, 9989, 9998]	[93, 84, 112, 97, 90]
1010	60.7	[41, 46, 42, 68, 50]	[-18, -10, -18, -24, -29]	[-8, -1, -1, -5, -10]	[-1, 0, -3, 1, -9]	[-4, -2, -2, 0, 3]	[-3, -4, -3, 0, 0]	[0, -5, 2, -8, 12]	[-25, -37, -31, -29, -25]	[-10, -13, -5, -7, -7]	[-9, -7, -6, -3, -15]	[4, 4, 4, 11, 7]	[9999, 10003, 9996, 9989, 9998]	[90, 86, 102, 97, 93]
1011	59.2	[44, 46, 39, 68, 50]	[-18, -11, -18, -24, -32]	[-12, -1, -1, -8, -10]	[-1, 1, -3, 0, -9]	[-4, -2, -2, -3, 2]	[-5, -4, -2, -2, 0]	[-5, -2, 1, 3, 12]	[-25, -37, -31, -27, -25]	[-9, -10, -5, -7, -9]	[-7, -7, -6, -3, -11]	[4, 4, 4, 9, 10]	[9996, 10003, 9996, 9989, 9998]	[93, 84, 112, 97, 90]
1012	61.8	[44, 40, 42, 65, 50]	[-16, -11, -16, -17, -36]	[-9, -1, -1, -2, -8]	[-1, -9, -3, 1, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, -1]	[-2, -3, 1, 3, 13]	[-25, -37, -31, -26, -25]	[-6, -10, -4, -8, -6]	[-8, -5, -6, 0, -12]	[4, 4, 4, 9, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1013	58.8	[44, 46, 42, 65, 50]	[-16, -8, -19, -25, -36]	[-7, -1, -1, -7, -10]	[-1, -1, -3, 1, -11]	[-4, -1, -2, 0, 2]	[-6, -4, -1, -2, -1]	[-14, -3, 2, 4, 12]	[-22, -37, -28, -32, -25]	[-13, -7, -5, -8, -7]	[-7, -5, -6, -3, -12]	[4, 4, 4, 11, 10]	[9999, 10000, 9996, 9989, 9999]	[93, 83, 102, 97, 87]
1014	61.2	[44, 40, 42, 65, 50]	[-16, -11, -16, -17, -36]	[-9, -1, -1, -2, -8]	[-1, -9, -3, 1, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, -1]	[-2, -3, 1, 3, 13]	[-25, -37, -31, -26, -25]	[-6, -10, -4, -8, -6]	[-8, -5, -6, 0, -12]	[4, 4, 4, 9, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1015	62.4	[44, 43, 42, 65, 50]	[-18, -11, -19, -25, -26]	[-9, -1, -1, 0, -13]	[-1, -2, -2, 0, -8]	[-7, -3, 1, -3, 5]	[-3, -2, -1, 1, -6]	[-3, -2, 1, 2, 11]	[-26, -37, -36, -23, -24]	[-12, -11, -5, -6, -1]	[-10, -7, -6, -3, -6]	[6, 4, 4, 11, 7]	[9996, 10000, 9996, 9986, 9999]	[90, 86, 102, 97, 90]
1016	57.8	[44, 46, 42, 65, 50]	[-16, -8, -18, -25, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 1, -12]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-14, -3, 3, 4, 12]	[-24, -37, -28, -32, -25]	[-13, -7, -5, -8, -8]	[-7, -8, -6, -1, -11]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1017	61.2	[44, 46, 42, 65, 50]	[-16, -8, -18, -25, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 1, -12]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-14, -3, 3, 4, 12]	[-24, -37, -28, -32, -25]	[-13, -7, -5, -8, -8]	[-7, -8, -6, -1, -11]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1018	60.8	[44, 40, 42, 65, 50]	[-16, -11, -16, -17, -36]	[-9, -1, -1, -2, -8]	[-1, -9, -3, 1, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, -1]	[-2, -3, 1, 3, 13]	[-25, -37, -31, -26, -25]	[-6, -10, -4, -8, -6]	[-8, -5, -6, 0, -12]	[4, 4, 4, 9, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1019	59.2	[44, 43, 42, 65, 50]	[-18, -11, -19, -25, -26]	[-9, -1, -1, 0, -13]	[-1, -2, -2, 0, -8]	[-7, -3, 1, -3, 5]	[-3, -2, -1, 1, -6]	[-3, -2, 1, 2, 11]	[-26, -37, -36, -23, -24]	[-12, -11, -5, -6, -1]	[-10, -7, -6, -3, -6]	[6, 4, 4, 11, 7]	[9996, 10000, 9996, 9986, 9999]	[90, 86, 102, 97, 90]
1020	58.8	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, 2, 12]	[-25, -40, -35, -29, -24]	[-9, -9, -5, -5, -10]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 94, 93]
1021	59.2	[44, 43, 42, 65, 50]	[-18, -11, -19, -25, -26]	[-9, -1, -1, 0, -13]	[-1, -2, -2, 0, -8]	[-7, -3, 1, -3, 5]	[-3, -2, -1, 1, -6]	[-3, -2, 1, 2, 11]	[-26, -37, -36, -23, -24]	[-12, -11, -5, -6, -1]	[-10, -7, -6, -3, -6]	[6, 4, 4, 11, 7]	[9996, 10000, 9996, 9986, 9999]	[90, 86, 102, 97, 90]
1022	59.1	[44, 40, 42, 65, 50]	[-16, -11, -16, -17, -36]	[-9, -1, -1, -2, -8]	[-4, -9, -3, 1, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, -1]	[1, -3, 1, 3, 13]	[-25, -37, -31, -26, -25]	[-6, -10, -4, -8, -6]	[-8, -5, -6, 0, -12]	[4, 4, 4, 9, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1023	59.9	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, 2, 12]	[-25, -39, -32, -29, -24]	[-10, -10, -5, -6, -8]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 97, 93]
1024	60.2	[44, 43, 42, 65, 50]	[-18, -11, -19, -25, -26]	[-9, -1, -1, 0, -13]	[-1, -2, -2, 0, -8]	[-7, -3, 1, -3, 5]	[-3, -2, -1, 1, -6]	[-3, -2, 1, 2, 11]	[-26, -37, -36, -23, -24]	[-12, -11, -5, -6, -1]	[-10, -7, -6, -3, -6]	[6, 4, 4, 11, 7]	[9996, 10000, 9996, 9986, 9999]	[90, 86, 102, 97, 90]
1025	58.0	[44, 46, 42, 65, 50]	[-16, -8, -18, -25, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, -2, -12]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-14, -3, 3, 4, 12]	[-24, -37, -28, -32, -25]	[-13, -7, -5, -8, -8]	[-7, -8, -6, -4, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1026	60.3	[44, 40, 42, 65, 50]	[-16, -11, -16, -17, -36]	[-9, -1, -1, -2, -8]	[-4, -9, -3, 1, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -2, -1]	[4, -3, 1, 3, 13]	[-25, -37, -31, -26, -25]	[-6, -10, -4, -8, -6]	[-8, -5, -6, 0, -12]	[4, 4, 4, 9, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1027	60.2	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, -1, 12]	[-25, -40, -35, -29, -24]	[-9, -9, -5, -5, -10]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 94, 93]
1028	59.8	[44, 46, 42, 68, 50]	[-18, -8, -15, -24, -32]	[-7, -5, -1, -5, -10]	[-1, 0, -3, 0, -9]	[-4, -2, -2, 0, 2]	[-5, -4, -2, -4, 0]	[0, -4, 0, 2, 12]	[-25, -37, -31, -29, -25]	[-3, -10, -5, -7, -7]	[-9, -7, -6, -3, -15]	[4, 4, 4, 11, 8]	[10000, 10000, 9996, 9989, 9999]	[93, 83, 102, 97, 93]
1029	59.0	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, 2, 12]	[-25, -39, -32, -29, -27]	[-10, -10, -5, -6, -8]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 97, 93]
1030	61.2	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, 0, -3, 1, -9]	[-4, -2, -1, -3, 5]	[-5, -4, -2, 3, -3]	[1, -2, 3, 2, 12]	[-25, -39, -32, -29, -27]	[-10, -7, -5, -7, -8]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 97, 93]
1031	60.9	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, -1, 12]	[-25, -40, -35, -29, -24]	[-9, -9, -5, -5, -10]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 94, 93]
1032	61.9	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, -1, 12]	[-25, -40, -35, -29, -24]	[-9, -9, -5, -5, -10]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 94, 93]
1033	61.2	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, 2, 12]	[-25, -39, -32, -29, -27]	[-10, -7, -5, -6, -8]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 97, 93]
1034	63.2	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, -1, 12]	[-25, -40, -35, -29, -24]	[-9, -9, -5, -5, -10]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 94, 93]
1035	60.1	[44, 46, 42, 63, 50]	[-15, -11, -17, -20, -36]	[-7, 0, -1, -3, -10]	[-1, 0, -3, 1, -13]	[-4, -2, -1, 0, 2]	[-3, -4, 0, -2, -10]	[-3, -3, 4, 2, 13]	[-25, -37, -31, -26, -27]	[-9, -10, -8, -4, -6]	[-7, -7, -6, 0, -9]	[4, 4, 4, 8, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1036	59.6	[44, 40, 42, 65, 50]	[-16, -11, -19, -24, -32]	[-9, -1, 2, -2, -8]	[-1, -6, -3, 0, -11]	[-4, -3, -1, 0, 5]	[-3, -4, -3, -1, -3]	[-2, -3, 1, 3, 12]	[-25, -37, -32, -22, -25]	[-8, -8, -4, -8, -8]	[-7, -7, -6, -3, -13]	[4, 4, 4, 9, 13]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1037	60.4	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, 0, -3, 1, -9]	[-4, -2, -1, -3, 5]	[-5, -4, -2, 3, -3]	[1, -2, 3, 2, 12]	[-25, -36, -32, -29, -24]	[-10, -7, -5, -7, -8]	[-7, -5, -6, -3, -15]	[4, 4, 7, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 97, 93]
1038	59.5	[44, 43, 38, 71, 50]	[-18, -11, -19, -24, -32]	[-9, -1, -1, -1, -10]	[-1, -2, -6, 0, -9]	[-4, -2, -1, -1, 6]	[-5, -4, -3, -2, 0]	[-5, -2, 1, 2, 11]	[-25, -37, -34, -28, -25]	[-9, -9, -5, -7, -2]	[-7, -5, -6, -3, -12]	[4, 4, 4, 14, 10]	[9993, 10003, 9996, 9992, 10001]	[83, 84, 102, 97, 90]
1039	59.8	[44, 46, 42, 66, 50]	[-16, -11, -18, -25, -33]	[-9, -2, -1, -4, -8]	[-1, 0, -3, 0, -11]	[-4, -1, -2, 0, 5]	[-4, -4, -1, -3, -1]	[-14, -3, 4, 4, 12]	[-26, -37, -32, -32, -25]	[-13, -7, -5, -8, -8]	[-7, -8, -6, -3, -15]	[4, 4, 4, 10, 10]	[9999, 10003, 9996, 9989, 9999]	[90, 81, 102, 97, 87]
1040	61.3	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -3, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, -1, 1, -3]	[3, -2, 4, 2, 12]	[-25, -36, -32, -29, -27]	[-10, -4, -5, -6, -8]	[-7, -5, -6, -3, -15]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 97, 93]
1041	61.0	[54, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-1, -2, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, 0, 1, -3]	[1, -2, 4, 2, 12]	[-25, -39, -32, -29, -27]	[-10, -7, -5, -6, -8]	[-4, -5, -6, -3, -18]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 84, 102, 97, 96]
1042	61.1	[44, 46, 42, 68, 50]	[-16, -8, -18, -25, -36]	[-7, -2, -1, -3, -10]	[-1, 0, -3, -2, -12]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-14, -3, 3, 4, 12]	[-27, -37, -31, -32, -25]	[-13, -9, -5, -5, -8]	[-7, -8, -9, -3, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9999, 9989, 9999]	[90, 83, 102, 97, 87]
1043	60.8	[44, 49, 42, 65, 50]	[-16, -8, -18, -22, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 1, -15]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-7, -2, 3, 4, 12]	[-27, -37, -28, -32, -25]	[-13, -7, -5, -8, -8]	[-7, -8, -6, -4, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1044	59.5	[44, 46, 42, 68, 50]	[-16, -8, -18, -25, -36]	[-7, -5, -1, -3, -10]	[-1, 0, -3, -2, -12]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-14, -3, 3, 4, 12]	[-27, -37, -31, -32, -25]	[-13, -9, -5, -5, -8]	[-7, -8, -9, -3, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9999, 9989, 9999]	[90, 83, 102, 97, 87]
1045	63.1	[44, 46, 42, 65, 50]	[-16, -11, -18, -24, -36]	[-10, -1, 2, -7, -10]	[-1, -1, -3, 1, -11]	[-4, -1, -2, 0, 2]	[-6, -2, -1, -2, 2]	[-14, -3, 4, 4, 12]	[-25, -37, -28, -30, -26]	[-13, -7, -5, -5, -5]	[-7, -5, -6, -3, -12]	[4, 4, 4, 9, 10]	[9999, 10000, 9996, 9989, 9999]	[93, 83, 102, 97, 87]
1046	60.8	[47, 43, 42, 65, 50]	[-16, -11, -19, -24, -32]	[-9, -1, 0, -6, -8]	[-1, -6, -3, -2, -11]	[-4, -3, -2, 0, 5]	[-3, -4, -3, -1, -3]	[-2, -3, 1, 3, 12]	[-25, -37, -32, -22, -25]	[-9, -8, -4, -8, -8]	[-7, -7, -6, -3, -13]	[3, 4, 4, 9, 13]	[10005, 10000, 9996, 9986, 10002]	[90, 86, 102, 107, 90]
1047	59.2	[44, 49, 42, 65, 50]	[-16, -8, -18, -22, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 1, -15]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-7, -2, 3, 4, 12]	[-27, -37, -28, -32, -25]	[-13, -7, -5, -8, -8]	[-7, -8, -6, -4, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1048	62.2	[44, 46, 42, 63, 50]	[-15, -11, -17, -20, -36]	[-10, 0, -1, -3, -10]	[-1, 0, -3, 1, -13]	[-4, -2, -1, 0, 2]	[-3, -4, -1, -2, -10]	[-3, -3, 2, 3, 12]	[-25, -37, -32, -26, -27]	[-9, -8, -6, -4, -8]	[-7, -6, -6, -3, -9]	[4, 4, 4, 10, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 80, 102, 107, 90]
1049	59.8	[44, 43, 38, 71, 50]	[-18, -11, -19, -24, -32]	[-9, -1, -1, -1, -10]	[-1, -2, -6, 0, -9]	[-4, -2, -1, -1, 6]	[-5, -4, -3, -2, 0]	[-5, -2, 1, 2, 11]	[-25, -37, -34, -28, -25]	[-9, -9, -5, -7, -2]	[-7, -5, -6, -3, -12]	[4, 4, 4, 14, 10]	[9993, 10003, 9996, 9992, 10001]	[86, 84, 99, 97, 90]
1050	59.6	[57, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-11, -1, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, 0, 1, -3]	[2, -2, 4, -1, 12]	[-22, -39, -33, -29, -27]	[-9, -9, -5, -6, -8]	[-6, -7, -6, -6, -18]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 87, 102, 97, 93]
1051	60.4	[44, 46, 42, 63, 50]	[-15, -11, -17, -20, -36]	[-10, 0, -1, -3, -10]	[-1, 0, -3, 1, -13]	[-4, -2, -1, 0, 2]	[-3, -4, -1, -2, -10]	[-3, -3, 2, 3, 12]	[-25, -37, -32, -26, -27]	[-9, -8, -6, -3, -8]	[-7, -6, -6, -1, -13]	[4, 4, 4, 10, 10]	[10002, 10000, 10006, 9986, 10002]	[90, 80, 102, 107, 90]
1052	60.2	[44, 46, 42, 68, 50]	[-19, -8, -18, -25, -33]	[-7, -2, -1, -6, -10]	[-4, 3, -3, -2, -12]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -5]	[-14, -3, 3, 3, 12]	[-27, -37, -28, -32, -26]	[-13, -10, -7, -8, -6]	[-7, -8, -6, -3, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 92, 97, 87]
1053	60.2	[47, 43, 42, 65, 50]	[-16, -11, -19, -24, -32]	[-9, -1, 0, -6, -8]	[-1, -6, -3, 8, -11]	[-4, -3, -2, 0, 5]	[-3, -4, -3, -1, -3]	[-2, -3, 1, 3, 12]	[-25, -37, -32, -22, -25]	[-9, -8, -4, -8, -8]	[-7, -7, -6, -3, -13]	[3, 4, 4, 9, 13]	[10005, 10000, 9996, 9986, 10002]	[90, 86, 102, 107, 90]
1054	62.9	[44, 49, 42, 65, 50]	[-16, -8, -18, -22, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 1, -15]	[-6, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-7, -2, 3, 4, 12]	[-37, -37, -30, -29, -25]	[-13, -10, -5, -5, -8]	[-7, -8, -6, -4, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1055	60.7	[44, 46, 42, 68, 50]	[-19, -8, -18, -25, -33]	[-7, -2, -1, -6, -10]	[-4, 3, -3, -2, -12]	[-4, -1, -2, 0, 5]	[-5, -4, -1, -2, -5]	[-14, -3, 3, 3, 12]	[-27, -37, -28, -32, -23]	[-13, -10, -7, -8, -6]	[-7, -8, -6, -3, -8]	[4, 4, 4, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 92, 97, 87]
1056	60.1	[57, 46, 45, 65, 53]	[-18, -10, -16, -24, -32]	[-10, -1, -1, -1, -4]	[-11, -1, -3, 0, -10]	[-4, -3, -1, -3, 5]	[-5, -3, 0, 1, 0]	[2, -2, 4, -1, 12]	[-22, -39, -33, -29, -27]	[-10, -8, -5, -6, -8]	[-6, -5, -6, -3, -17]	[4, 4, 4, 11, 10]	[9999, 10003, 9996, 9989, 9998]	[93, 87, 102, 97, 93]
1057	61.0	[44, 49, 42, 65, 50]	[-16, -8, -18, -22, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 1, -15]	[-6, -1, -2, 0, 5]	[-8, -4, -1, -2, -1]	[-7, -2, 3, 4, 12]	[-37, -37, -28, -32, -25]	[-13, -7, -5, -5, -8]	[-7, -8, -6, -4, -8]	[6, 4, 3, 10, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1058	59.2	[44, 49, 42, 65, 50]	[-16, -8, -18, -22, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 1, -15]	[-6, -1, -2, 0, 5]	[-8, -4, -1, -2, -1]	[-7, -2, 3, 4, 12]	[-37, -37, -28, -32, -25]	[-13, -7, -5, -5, -8]	[-7, -8, -6, -4, -8]	[6, 4, 3, 10, 10]	[10002, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1059	59.8	[44, 49, 42, 65, 50]	[-16, -8, -18, -22, -36]	[-7, -2, -1, -6, -10]	[-1, 0, -3, 4, -15]	[-6, -1, -2, 0, 5]	[-5, -4, -1, -2, -1]	[-7, -2, 3, 4, 12]	[-37, -37, -30, -29, -25]	[-13, -10, -5, -5, -8]	[-7, -8, -6, -4, -8]	[4, 4, 4, 13, 10]	[9999, 10000, 9996, 9989, 9999]	[90, 83, 102, 97, 87]
1060	60.0	[44, 46, 42, 63, 50]	[-15, -11, -17, -20, -36]	[-10, 0, -1, -3, -10]	[-1, 0, -3, 1, -13]	[-4, -2, -1, 0, 2]	[-3, -4, -1, -2, -10]	[-3, -3, 2, 3, 12]	[-25, -37, -32, -26, -27]	[-9, -8, -6, -3, -8]	[-7, -6, -6, -1, -16]	[1, 4, 4, 10, 10]	[10002, 10000, 10006, 9986, 10002]	[90, 80, 102, 107, 90]
1061	60.3	[44, 46, 42, 66, 50]	[-15, -11, -17, -20, -36]	[-10, 0, -1, -4, -10]	[-1, 0, -3, 0, -13]	[-4, -2, -5, 0, 5]	[-3, -4, -2, -3, -2]	[-3, -3, 2, 3, 2]	[-25, -37, -32, -29, -27]	[-15, -8, -6, -5, -8]	[-10, -6, -6, -6, -9]	[4, 4, 4, 7, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1062	59.1	[44, 46, 42, 63, 50]	[-15, -11, -17, -20, -36]	[-10, 0, -1, -3, -10]	[-1, 0, -3, 1, -13]	[-4, -2, -1, 0, 2]	[-3, -4, -4, -2, -10]	[-3, -3, 2, 3, 2]	[-25, -37, -32, -26, -27]	[-12, -8, -6, -4, -8]	[-10, -6, -6, -6, -9]	[4, 4, 4, 7, 10]	[10002, 10000, 9996, 9986, 10002]	[90, 83, 102, 107, 90]
1063	58.7	[41, 40, 42, 65, 50]	[-16, -11, -19, -20, -39]	[-6, -1, -1, -2, -8]	[2, -9, -3, 0, -11]	[-4, -2, -2, 0, 5]	[-3, -4, -3, -5, -11]	[-2, -3, 4, 6, 13]	[-25, -37, -32, -25, -25]	[-6, -9, -6, -5, -6]	[-8, -7, -6, 0, -13]	[4, 4, 4, 10, 13]	[10002, 9997, 9996, 9988, 10000]	[93, 83, 102, 106, 90]
